Step	t	Current temperature	KineticEnergy	Potential Energy	Internal Energy	Pressure	Density	RgH	RgP	RgAll	Bond length Average
1532000	153.200000	0.099729	8.227620	-155.417113	-147.189493	0.000004	0.000040	1.639089	1.900783	1.814177	1.000000
1533000	153.300000	0.101621	8.383743	-156.527769	-148.144026	0.000004	0.000040	1.627531	1.906920	1.813966	1.000000
1534000	153.400000	0.098730	8.145256	-156.606502	-148.461246	0.000004	0.000040	1.610834	1.914865	1.812511	1.000000
1538000	153.800000	0.099322	8.194100	-155.698963	-147.504863	0.000004	0.000040	1.627831	1.926274	1.826196	1.000000
1539000	153.900000	0.101988	8.413998	-155.002350	-146.588351	0.000004	0.000040	1.632002	1.927434	1.828582	1.000000
1540000	154.000000	0.098872	8.156923	-156.100983	-147.944060	0.000004	0.000040	1.627700	1.930178	1.828687	1.000000
1545000	154.500000	0.099639	8.220219	-155.216321	-146.996102	0.000004	0.000040	1.648220	1.934609	1.839804	1.000000
1546000	154.600000	0.100190	8.265666	-156.234909	-147.969243	0.000004	0.000040	1.641441	1.931964	1.835573	1.000000
1551000	155.100000	0.098199	8.101453	-153.741309	-145.639856	0.000004	0.000040	1.666600	1.941144	1.849131	1.000000
1553000	155.300000	0.101323	8.359159	-153.566185	-145.207026	0.000004	0.000040	1.652999	1.948771	1.849583	1.000000
1554000	155.400000	0.098139	8.096449	-152.609623	-144.513174	0.000004	0.000040	1.635326	1.937951	1.836255	1.000000
1555000	155.500000	0.103856	8.568108	-155.329162	-146.761054	0.000004	0.000040	1.617974	1.927744	1.823643	1.000000
1557000	155.700000	0.098913	8.160340	-155.079957	-146.919617	0.000004	0.000040	1.613858	1.923924	1.819366	1.000000
1558000	155.800000	0.097708	8.060909	-153.832968	-145.772059	0.000004	0.000040	1.625022	1.929546	1.826361	1.000000
1560000	156.000000	0.101249	8.353035	-153.981792	-145.628757	0.000004	0.000040	1.644875	1.942580	1.841858	1.000000
1562000	156.200000	0.099644	8.220643	-154.679621	-146.458978	0.000004	0.000040	1.640491	1.936192	1.837207	1.000000
1563000	156.300000	0.101215	8.350224	-154.667222	-146.316998	0.000004	0.000040	1.629253	1.924102	1.826244	1.000000
1565000	156.500000	0.101888	8.405777	-157.387660	-148.981883	0.000004	0.000040	1.642719	1.897365	1.813984	1.000000
1566000	156.600000	0.099352	8.196542	-157.072343	-148.875801	0.000004	0.000040	1.647148	1.890554	1.811124	1.000000
1571000	157.100000	0.099386	8.199305	-153.071544	-144.872238	0.000004	0.000040	1.635498	1.947815	1.843721	1.000000
1573000	157.300000	0.101617	8.383383	-155.505464	-147.122081	0.000004	0.000040	1.642743	1.925048	1.832420	1.000000
1575000	157.500000	0.098391	8.117264	-155.933277	-147.816013	0.000004	0.000040	1.634302	1.900899	1.814924	1.000000
1576000	157.600000	0.100713	8.308833	-154.602548	-146.293715	0.000004	0.000040	1.628868	1.897902	1.810240	1.000000
1578000	157.800000	0.098524	8.128227	-154.261704	-146.133477	0.000004	0.000040	1.604793	1.909706	1.808641	1.000000
1579000	157.900000	0.097997	8.084748	-153.796925	-145.712178	0.000004	0.000040	1.603062	1.917606	1.813212	1.000000
1582000	158.200000	0.101459	8.370375	-153.822063	-145.451687	0.000004	0.000040	1.627699	1.924070	1.826273	1.000000
1587000	158.700000	0.101550	8.377879	-156.015777	-147.637898	0.000004	0.000040	1.626155	1.893037	1.805233	1.000000
1589000	158.900000	0.098459	8.122834	-155.180797	-147.057963	0.000004	0.000040	1.628691	1.910584	1.817507	1.000000
1591000	159.100000	0.097419	8.037051	-154.645977	-146.608926	0.000004	0.000040	1.621230	1.930143	1.825988	1.000000
1592000	159.200000	0.099308	8.192887	-152.770086	-144.577198	0.000004	0.000040	1.618234	1.937278	1.829021	1.000000
1594000	159.400000	0.102984	8.496141	-151.249092	-142.752951	0.000004	0.000040	1.607848	1.939401	1.827888	1.000000
1595000	159.500000	0.099963	8.246925	-153.423605	-145.176680	0.000004	0.000040	1.613071	1.934275	1.827281	1.000000
1596000	159.600000	0.098439	8.121257	-153.054916	-144.933658	0.000004	0.000040	1.617656	1.932479	1.827960	1.000000
1599000	159.900000	0.101407	8.366059	-153.432695	-145.066636	0.000004	0.000040	1.628437	1.917424	1.821963	1.000000
1602000	160.200000	0.100325	8.276838	-151.847240	-143.570402	0.000004	0.000040	1.627731	1.910737	1.819026	1.000000
1605000	160.500000	0.099153	8.180115	-152.850542	-144.670427	0.000004	0.000040	1.637471	1.941714	1.841205	1.000000
1606000	160.600000	0.100457	8.287686	-152.491111	-144.203425	0.000004	0.000040	1.631252	1.939553	1.836716	1.000000
1607000	160.700000	0.102583	8.463102	-154.147314	-145.684212	0.000004	0.000040	1.627536	1.929357	1.828180	1.000000
1608000	160.800000	0.099566	8.214233	-155.287689	-147.073455	0.000004	0.000040	1.619129	1.921933	1.820289	1.000000
1609000	160.900000	0.102391	8.447234	-155.520672	-147.073438	0.000004	0.000040	1.614700	1.920641	1.818061	1.000000
1610000	161.000000	0.097378	8.033724	-155.568237	-147.534513	0.000004	0.000040	1.622335	1.924290	1.822948	1.000000
1611000	161.100000	0.100089	8.257306	-154.598603	-146.341297	0.000004	0.000040	1.632630	1.933336	1.832007	1.000000
1616000	161.600000	0.101748	8.394229	-154.758385	-146.364156	0.000004	0.000040	1.630839	1.930759	1.830312	1.000000
1617000	161.700000	0.098030	8.087492	-154.130166	-146.042674	0.000004	0.000040	1.625539	1.924727	1.824806	1.000000
1618000	161.800000	0.099164	8.180998	-154.565951	-146.384953	0.000004	0.000040	1.621044	1.924360	1.822805	1.000000
1621000	162.100000	0.099083	8.174376	-153.656267	-145.481891	0.000004	0.000040	1.638449	1.935010	1.835552	1.000000
1622000	162.200000	0.100762	8.312868	-152.472511	-144.159643	0.000004	0.000040	1.631718	1.933199	1.832177	1.000000
1624000	162.400000	0.097303	8.027505	-152.873624	-144.846119	0.000004	0.000040	1.616304	1.920553	1.819408	1.000000
1626000	162.600000	0.104545	8.624928	-155.218243	-146.593315	0.000004	0.000040	1.611148	1.925052	1.819179	1.000000
1627000	162.700000	0.095997	7.919743	-153.745144	-145.825401	0.000004	0.000040	1.606293	1.930713	1.821363	1.000000
1631000	163.100000	0.099387	8.199406	-157.329421	-149.130015	0.000004	0.000040	1.627128	1.905112	1.812759	1.000000
1632000	163.200000	0.101885	8.405473	-156.702337	-148.296864	0.000004	0.000040	1.630984	1.897496	1.808866	1.000000
1640000	164.000000	0.102998	8.497370	-153.399685	-144.902315	0.000004	0.000040	1.623052	1.925036	1.824108	1.000000
1641000	164.100000	0.100231	8.269030	-155.618656	-147.349626	0.000004	0.000040	1.619337	1.917651	1.818126	1.000000
1643000	164.300000	0.099472	8.206464	-155.769601	-147.563137	0.000004	0.000040	1.612701	1.908829	1.809738	1.000000
1644000	164.400000	0.098736	8.145719	-156.118939	-147.973220	0.000004	0.000040	1.618370	1.913543	1.814324	1.000000
1646000	164.600000	0.097998	8.084849	-154.415324	-146.330475	0.000004	0.000040	1.652020	1.925347	1.834191	1.000000
1650000	165.000000	0.099655	8.221526	-154.249599	-146.028074	0.000004	0.000040	1.646118	1.913057	1.825278	1.000000
1651000	165.100000	0.099446	8.204266	-154.746280	-146.542014	0.000004	0.000040	1.634756	1.912143	1.819998	1.000000
1652000	165.200000	0.104125	8.590316	-157.058559	-148.468243	0.000004	0.000040	1.615810	1.908909	1.811140	1.000000
1653000	165.300000	0.097611	8.052875	-156.475928	-148.423053	0.000004	0.000040	1.601218	1.904400	1.803687	1.000000
1656000	165.600000	0.098547	8.130128	-154.856427	-146.726300	0.000004	0.000040	1.650435	1.914963	1.827894	1.000000
1659000	165.900000	0.098725	8.144805	-152.831068	-144.686264	0.000004	0.000040	1.627955	1.951387	1.841555	1.000000
1660000	166.000000	0.097445	8.039177	-150.681679	-142.642502	0.000004	0.000040	1.621907	1.949721	1.838220	1.000000
1661000	166.100000	0.099656	8.221638	-151.471567	-143.249929	0.000004	0.000040	1.626552	1.941906	1.834876	1.000000
1663000	166.300000	0.100592	8.298824	-155.000475	-146.701652	0.000004	0.000040	1.630871	1.930246	1.828989	1.000000
1664000	166.400000	0.097903	8.077014	-153.981485	-145.904471	0.000004	0.000040	1.627231	1.916458	1.819551	1.000000
1669000	166.900000	0.101957	8.411441	-155.021166	-146.609725	0.000004	0.000040	1.613215	1.909653	1.813367	1.000000
1670000	167.000000	0.098394	8.117484	-154.743239	-146.625755	0.000004	0.000040	1.612958	1.915969	1.816138	1.000000
1671000	167.100000	0.099412	8.201506	-154.379823	-146.178318	0.000004	0.000040	1.613182	1.916080	1.815389	1.000000
1672000	167.200000	0.096658	7.974298	-151.361183	-143.386886	0.000004	0.000040	1.610776	1.910579	1.810814	1.000000
1674000	167.400000	0.098184	8.100203	-153.288702	-145.188500	0.000004	0.000040	1.615834	1.909958	1.813082	1.000000
1676000	167.600000	0.101519	8.375335	-154.082059	-145.706724	0.000004	0.000040	1.632804	1.911732	1.820360	1.000000
1677000	167.700000	0.102354	8.444223	-153.911356	-145.467133	0.000004	0.000040	1.640766	1.909047	1.820934	1.000000
1678000	167.800000	0.098547	8.130094	-154.532351	-146.402257	0.000004	0.000040	1.636786	1.908445	1.818641	1.000000
1679000	167.900000	0.099528	8.211073	-153.460471	-145.249398	0.000004	0.000040	1.630322	1.910635	1.817393	1.000000
1683000	168.300000	0.098231	8.104052	-153.321876	-145.217824	0.000004	0.000040	1.644448	1.906541	1.821265	1.000000
1687000	168.700000	0.099188	8.182989	-153.148993	-144.966004	0.000004	0.000040	1.651497	1.915905	1.830042	1.000000
1688000	168.800000	0.102268	8.437107	-153.929949	-145.492842	0.000004	0.000040	1.627699	1.912994	1.819685	1.000000
1691000	169.100000	0.098122	8.095083	-155.940799	-147.845716	0.000004	0.000040	1.626540	1.903663	1.812898	1.000000
1697000	169.700000	0.102112	8.424280	-154.361009	-145.936729	0.000004	0.000040	1.631085	1.889308	1.805117	1.000000
1698000	169.800000	0.099284	8.190931	-153.310165	-145.119233	0.000004	0.000040	1.627413	1.891896	1.805057	1.000000
1699000	169.900000	0.098667	8.139987	-153.629785	-145.489798	0.000004	0.000040	1.625189	1.898788	1.808686	1.000000
1700000	170.000000	0.101070	8.338268	-153.644534	-145.306266	0.000004	0.000040	1.630694	1.901803	1.813173	1.000000
1701000	170.100000	0.096229	7.938853	-152.092357	-144.153504	0.000004	0.000040	1.631870	1.900847	1.813817	1.000000
1702000	170.200000	0.102251	8.435748	-152.754108	-144.318360	0.000004	0.000040	1.633229	1.895967	1.811721	1.000000
1703000	170.300000	0.099861	8.238561	-154.201286	-145.962725	0.000004	0.000040	1.642283	1.888538	1.810186	1.000000
1705000	170.500000	0.101216	8.350329	-155.944406	-147.594077	0.000004	0.000040	1.651789	1.882560	1.808675	1.000000
1706000	170.600000	0.097373	8.033240	-155.309494	-147.276254	0.000004	0.000040	1.644208	1.883178	1.805475	1.000000
1707000	170.700000	0.101136	8.343706	-155.098661	-146.754955	0.000004	0.000040	1.635580	1.884967	1.803372	1.000000
1708000	170.800000	0.099032	8.170119	-155.271813	-147.101694	0.000004	0.000040	1.639159	1.882983	1.803687	1.000000
1709000	170.900000	0.100946	8.328075	-154.852012	-146.523937	0.000004	0.000040	1.644861	1.881781	1.804987	1.000000
1711000	171.100000	0.099985	8.248798	-155.580800	-147.332003	0.000004	0.000040	1.660814	1.892539	1.818551	1.000000
1712000	171.200000	0.096389	7.952062	-152.518615	-144.566553	0.000004	0.000040	1.666392	1.901149	1.826241	1.000000
1713000	171.300000	0.099565	8.214128	-151.728522	-143.514393	0.000004	0.000040	1.664086	1.908442	1.829745	1.000000
1715000	171.500000	0.100476	8.289283	-152.225950	-143.936668	0.000004	0.000040	1.637062	1.903594	1.815504	1.000000
1716000	171.600000	0.101671	8.387842	-154.560243	-146.172401	0.000004	0.000040	1.631158	1.894878	1.807463	1.000000
1718000	171.800000	0.100677	8.305890	-154.358948	-146.053058	0.000004	0.000040	1.643410	1.891444	1.809963	1.000000
1719000	171.900000	0.100826	8.318176	-155.807299	-147.489123	0.000004	0.000040	1.648197	1.897784	1.816131	1.000000
1720000	172.000000	0.098889	8.158369	-154.752061	-146.593692	0.000004	0.000040	1.649076	1.901362	1.819237	1.000000
1721000	172.100000	0.099329	8.194674	-153.505884	-145.311210	0.000004	0.000040	1.647243	1.902526	1.819468	1.000000
1725000	172.500000	0.101709	8.391005	-154.179374	-145.788369	0.000004	0.000040	1.636561	1.892357	1.807280	1.000000
1727000	172.700000	0.096863	7.991171	-154.781761	-146.790590	0.000004	0.000040	1.629783	1.897636	1.809336	1.000000
1729000	172.900000	0.101096	8.340419	-154.478690	-146.138271	0.000004	0.000040	1.645735	1.900045	1.815782	1.000000
1730000	173.000000	0.098457	8.122741	-154.712412	-146.589671	0.000004	0.000040	1.647767	1.899046	1.814892	1.000000
1731000	173.100000	0.099413	8.201556	-151.853695	-143.652139	0.000004	0.000040	1.643119	1.897360	1.811428	1.000000
1733000	173.300000	0.101427	8.367700	-154.532176	-146.164476	0.000004	0.000040	1.637959	1.900239	1.810694	1.000000
1734000	173.400000	0.100793	8.315404	-155.416580	-147.101176	0.000004	0.000040	1.634545	1.899192	1.808730	1.000000
1735000	173.500000	0.099104	8.176118	-152.955965	-144.779846	0.000004	0.000040	1.626402	1.900837	1.807513	1.000000
1736000	173.600000	0.102499	8.456204	-156.411281	-147.955077	0.000004	0.000040	1.624562	1.911694	1.814015	1.000000
1739000	173.900000	0.095487	7.877707	-153.613856	-145.736150	0.000004	0.000040	1.633201	1.929443	1.828226	1.000000
1740000	174.000000	0.105516	8.705080	-153.334641	-144.629561	0.000004	0.000040	1.624275	1.930259	1.825807	1.000000
1743000	174.300000	0.098407	8.118559	-156.105915	-147.987356	0.000004	0.000040	1.630272	1.914103	1.818996	1.000000
1744000	174.400000	0.099645	8.220683	-155.975939	-147.755257	0.000004	0.000040	1.633278	1.904948	1.814522	1.000000
1747000	174.700000	0.102926	8.491379	-154.236911	-145.745532	0.000004	0.000040	1.624768	1.898332	1.806996	1.000000
1753000	175.300000	0.100629	8.301908	-152.687116	-144.385208	0.000004	0.000040	1.636431	1.931487	1.830809	1.000000
1756000	175.600000	0.100375	8.280939	-150.834455	-142.553516	0.000004	0.000040	1.652012	1.920619	1.829034	1.000000
1759000	175.900000	0.098984	8.166183	-152.463308	-144.297125	0.000004	0.000040	1.627508	1.930680	1.826663	1.000000
1762000	176.200000	0.099946	8.245576	-153.449573	-145.203997	0.000004	0.000040	1.603250	1.948663	1.830605	1.000000
1765000	176.500000	0.097261	8.024073	-151.025038	-143.000965	0.000004	0.000040	1.631999	1.931888	1.830692	1.000000
1766000	176.600000	0.102274	8.437622	-151.944399	-143.506777	0.000004	0.000040	1.625843	1.918075	1.819781	1.000000
1768000	176.800000	0.097846	8.072279	-155.564849	-147.492570	0.000004	0.000040	1.626033	1.911600	1.815557	1.000000
1769000	176.900000	0.099671	8.222879	-153.628341	-145.405462	0.000004	0.000040	1.627725	1.913269	1.816705	1.000000
1770000	177.000000	0.100107	8.258847	-153.335957	-145.077111	0.000004	0.000040	1.625154	1.917589	1.817916	1.000000
1772000	177.200000	0.098799	8.150878	-155.522863	-147.371984	0.000004	0.000040	1.622695	1.922848	1.820557	1.000000
1773000	177.300000	0.099360	8.197241	-155.297658	-147.100417	0.000004	0.000040	1.624826	1.921922	1.821044	1.000000
1774000	177.400000	0.104638	8.632637	-157.294007	-148.661370	0.000004	0.000040	1.628720	1.922529	1.822888	1.000000
1777000	177.700000	0.100212	8.267525	-155.247699	-146.980174	0.000004	0.000040	1.620205	1.907604	1.811729	1.000000
1779000	177.900000	0.099280	8.190622	-155.828847	-147.638225	0.000004	0.000040	1.610652	1.917313	1.813287	1.000000
1781000	178.100000	0.098382	8.116521	-154.476650	-146.360129	0.000004	0.000040	1.608462	1.919032	1.813701	1.000000
1782000	178.200000	0.101602	8.382174	-154.412452	-146.030279	0.000004	0.000040	1.613897	1.921708	1.817316	1.000000
1785000	178.500000	0.097471	8.041347	-154.449403	-146.408055	0.000004	0.000040	1.647823	1.901202	1.816725	1.000000
1788000	178.800000	0.102747	8.476642	-155.837233	-147.360592	0.000004	0.000040	1.624509	1.893783	1.805801	1.000000
1789000	178.900000	0.097084	8.009466	-156.020303	-148.010837	0.000004	0.000040	1.616695	1.898497	1.806150	1.000000
1790000	179.000000	0.102280	8.438110	-155.979540	-147.541429	0.000004	0.000040	1.620320	1.906233	1.812806	1.000000
1792000	179.200000	0.100322	8.276569	-154.267688	-145.991119	0.000004	0.000040	1.640724	1.924543	1.832140	1.000000
1793000	179.300000	0.100012	8.250959	-153.752846	-145.501887	0.000004	0.000040	1.635521	1.927508	1.831806	1.000000
1798000	179.800000	0.099679	8.223479	-154.408253	-146.184775	0.000004	0.000040	1.659285	1.910629	1.827498	1.000000
1799000	179.900000	0.097891	8.076024	-153.415720	-145.339697	0.000004	0.000040	1.665667	1.909985	1.829606	1.000000
1802000	180.200000	0.098649	8.138557	-153.952319	-145.813762	0.000004	0.000040	1.621611	1.924813	1.821286	1.000000
1803000	180.300000	0.101391	8.364765	-153.437320	-145.072555	0.000004	0.000040	1.610438	1.924421	1.817308	1.000000
1804000	180.400000	0.100712	8.308761	-153.938204	-145.629443	0.000004	0.000040	1.608551	1.920284	1.814715	1.000000
1806000	180.600000	0.099487	8.207645	-153.654581	-145.446936	0.000004	0.000040	1.607324	1.921489	1.814595	1.000000
1810000	181.000000	0.101038	8.335666	-152.433718	-144.098053	0.000004	0.000040	1.615030	1.949506	1.836213	1.000000
1811000	181.100000	0.099060	8.172421	-153.118027	-144.945606	0.000004	0.000040	1.601898	1.955466	1.835175	1.000000
1814000	181.400000	0.099976	8.248041	-152.413363	-144.165322	0.000004	0.000040	1.580862	1.940727	1.818435	1.000000
1817000	181.700000	0.100877	8.322343	-153.547764	-145.225422	0.000004	0.000040	1.615041	1.948320	1.834131	1.000000
1818000	181.800000	0.098938	8.162401	-152.974789	-144.812387	0.000004	0.000040	1.621572	1.950658	1.837576	1.000000
1819000	181.900000	0.095904	7.912106	-151.421677	-143.509571	0.000004	0.000040	1.625229	1.944823	1.835120	1.000000
1822000	182.200000	0.100340	8.278029	-154.301797	-146.023768	0.000004	0.000040	1.619062	1.939278	1.830186	1.000000
1826000	182.600000	0.102211	8.432409	-154.618381	-146.185971	0.000004	0.000040	1.612195	1.936000	1.826548	1.000000
1828000	182.800000	0.100603	8.299749	-153.079715	-144.779966	0.000004	0.000040	1.606690	1.951463	1.833755	1.000000
1830000	183.000000	0.101302	8.357377	-150.977882	-142.620505	0.000004	0.000040	1.619219	1.948262	1.835842	1.000000
1831000	183.100000	0.097179	8.017229	-151.369058	-143.351828	0.000004	0.000040	1.614436	1.945011	1.831099	1.000000
1832000	183.200000	0.105491	8.703015	-151.874874	-143.171858	0.000004	0.000040	1.606658	1.940135	1.825026	1.000000
1833000	183.300000	0.101943	8.410314	-154.123427	-145.713113	0.000004	0.000040	1.606177	1.937670	1.823759	1.000000
1835000	183.500000	0.098658	8.139320	-153.727924	-145.588603	0.000004	0.000040	1.601040	1.944731	1.826822	1.000000
1836000	183.600000	0.101731	8.392823	-152.562307	-144.169485	0.000004	0.000040	1.614226	1.946642	1.832470	1.000000
1838000	183.800000	0.100709	8.308527	-152.184597	-143.876070	0.000004	0.000040	1.623419	1.946503	1.835827	1.000000
1839000	183.900000	0.099228	8.186279	-153.571528	-145.385248	0.000004	0.000040	1.610113	1.946963	1.831535	1.000000
1841000	184.100000	0.098767	8.148285	-154.598682	-146.450396	0.000004	0.000040	1.601693	1.937984	1.822846	1.000000
1842000	184.200000	0.104582	8.628052	-155.075846	-146.447795	0.000004	0.000040	1.599558	1.941455	1.824973	1.000000
1844000	184.400000	0.100625	8.301596	-154.667017	-146.365421	0.000004	0.000040	1.609005	1.951637	1.835609	1.000000
1845000	184.500000	0.097635	8.054864	-154.842373	-146.787510	0.000004	0.000040	1.617435	1.952192	1.839378	1.000000
1851000	185.100000	0.100804	8.316366	-152.751823	-144.435456	0.000004	0.000040	1.623760	1.935533	1.831385	1.000000
1853000	185.300000	0.101715	8.391526	-153.698012	-145.306486	0.000004	0.000040	1.613629	1.926367	1.820967	1.000000
1854000	185.400000	0.099163	8.180929	-154.016314	-145.835385	0.000004	0.000040	1.614431	1.929814	1.823520	1.000000
1856000	185.600000	0.097466	8.040919	-152.121723	-144.080804	0.000004	0.000040	1.612635	1.941452	1.830559	1.000000
1859000	185.900000	0.097690	8.059447	-155.461200	-147.401753	0.000004	0.000040	1.586890	1.928241	1.812925	1.000000
1860000	186.000000	0.101951	8.410946	-154.055485	-145.644539	0.000004	0.000040	1.581195	1.931797	1.813310	1.000000
1864000	186.400000	0.099699	8.225192	-150.244666	-142.019474	0.000004	0.000040	1.607819	1.971378	1.846950	1.000000
1865000	186.500000	0.102067	8.420550	-151.727567	-143.307017	0.000004	0.000040	1.603775	1.968276	1.844474	1.000000
1870000	187.000000	0.101936	8.409698	-155.650564	-147.240866	0.000004	0.000040	1.593662	1.947683	1.827053	1.000000
1871000	187.100000	0.100716	8.309110	-156.586567	-148.277457	0.000004	0.000040	1.582158	1.950997	1.825431	1.000000
1872000	187.200000	0.096585	7.968274	-155.557437	-147.589163	0.000004	0.000040	1.574974	1.956180	1.826095	1.000000
1875000	187.500000	0.097142	8.014206	-151.986139	-143.971933	0.000004	0.000040	1.578885	1.969116	1.836696	1.000000
1877000	187.700000	0.101943	8.410277	-151.074898	-142.664621	0.000004	0.000040	1.591758	1.969708	1.840680	1.000000
1879000	187.900000	0.101643	8.385560	-152.649438	-144.263878	0.000004	0.000040	1.599411	1.966736	1.840607	1.000000
1881000	188.100000	0.101720	8.391882	-152.833935	-144.442053	0.000004	0.000040	1.612446	1.956882	1.838631	1.000000
1883000	188.300000	0.100983	8.331070	-155.026629	-146.695559	0.000004	0.000040	1.592674	1.945900	1.824905	1.000000
1887000	188.700000	0.097585	8.050771	-152.787857	-144.737085	0.000004	0.000040	1.580882	1.967708	1.835078	1.000000
1888000	188.800000	0.100274	8.272589	-151.785903	-143.513313	0.000004	0.000040	1.591477	1.970970	1.840961	1.000000
1889000	188.900000	0.100283	8.273328	-152.026441	-143.753113	0.000004	0.000040	1.601997	1.968303	1.843141	1.000000
1890000	189.000000	0.102150	8.427394	-152.513322	-144.085929	0.000004	0.000040	1.608129	1.961007	1.841264	1.000000
1891000	189.100000	0.101945	8.410471	-154.001141	-145.590670	0.000004	0.000040	1.608671	1.950965	1.835485	1.000000
1893000	189.300000	0.099735	8.228129	-156.321487	-148.093358	0.000004	0.000040	1.594771	1.928967	1.816502	1.000000
1895000	189.500000	0.101403	8.365780	-155.835682	-147.469902	0.000004	0.000040	1.597812	1.931657	1.819168	1.000000
1896000	189.600000	0.097661	8.057059	-155.821885	-147.764826	0.000004	0.000040	1.602875	1.942288	1.827609	1.000000
1899000	189.900000	0.106284	8.768452	-152.278359	-143.509906	0.000004	0.000040	1.590270	1.951166	1.828961	1.000000
1907000	190.700000	0.099902	8.241897	-154.948971	-146.707074	0.000004	0.000040	1.598589	1.934967	1.822332	1.000000
1908000	190.800000	0.100692	8.307117	-154.192907	-145.885791	0.000004	0.000040	1.605550	1.936902	1.825868	1.000000
1910000	191.000000	0.100824	8.317968	-151.965144	-143.647176	0.000004	0.000040	1.629955	1.936383	1.833426	1.000000
1911000	191.100000	0.101262	8.354145	-153.174070	-144.819925	0.000004	0.000040	1.636173	1.936253	1.835257	1.000000
1914000	191.400000	0.102514	8.457422	-154.844071	-146.386649	0.000004	0.000040	1.601209	1.934101	1.820616	1.000000
1919000	191.900000	0.099174	8.181862	-153.952084	-145.770222	0.000004	0.000040	1.617093	1.961299	1.842438	1.000000
1922000	192.200000	0.100357	8.279443	-152.937873	-144.658430	0.000004	0.000040	1.632157	1.958854	1.845888	1.000000
1925000	192.500000	0.099327	8.194502	-151.449522	-143.255020	0.000004	0.000040	1.608605	1.976124	1.849284	1.000000
1926000	192.600000	0.102757	8.477453	-152.771462	-144.294009	0.000004	0.000040	1.597393	1.982195	1.849724	1.000000
1931000	193.100000	0.103121	8.507450	-154.395412	-145.887962	0.000004	0.000040	1.596548	1.941181	1.822908	1.000000
1932000	193.200000	0.101247	8.352853	-156.001162	-147.648309	0.000004	0.000040	1.607243	1.944863	1.829224	1.000000
1933000	193.300000	0.097768	8.065898	-155.096541	-147.030643	0.000004	0.000040	1.610198	1.952832	1.835832	1.000000
1934000	193.400000	0.098270	8.107278	-154.739777	-146.632499	0.000004	0.000040	1.608532	1.958948	1.839798	1.000000
1938000	193.800000	0.098814	8.152118	-152.190493	-144.038375	0.000004	0.000040	1.606134	1.959074	1.839738	1.000000
1941000	194.100000	0.102430	8.450479	-156.367738	-147.917259	0.000004	0.000040	1.591722	1.939375	1.821706	1.000000
1943000	194.300000	0.097698	8.060123	-153.181400	-145.121277	0.000004	0.000040	1.591772	1.937062	1.820158	1.000000
1944000	194.400000	0.102623	8.466370	-153.346908	-144.880538	0.000004	0.000040	1.597041	1.948108	1.828583	1.000000
1946000	194.600000	0.099296	8.191886	-152.245944	-144.054058	0.000004	0.000040	1.607963	1.974760	1.849501	1.000000
1948000	194.800000	0.100643	8.303075	-151.491177	-143.188102	0.000004	0.000040	1.607638	1.978774	1.851652	1.000000
1951000	195.100000	0.100035	8.252888	-153.028235	-144.775347	0.000004	0.000040	1.606302	1.965433	1.840933	1.000000
1958000	195.800000	0.102532	8.458861	-154.496564	-146.037702	0.000004	0.000040	1.613248	1.963156	1.843878	1.000000
1959000	195.900000	0.098554	8.130688	-155.720639	-147.589950	0.000004	0.000040	1.599008	1.967675	1.841815	1.000000
1962000	196.200000	0.099935	8.244615	-156.459727	-148.215111	0.000004	0.000040	1.603351	1.937405	1.825004	1.000000
1963000	196.300000	0.099059	8.172354	-154.798250	-146.625896	0.000004	0.000040	1.601151	1.934120	1.822737	1.000000
1966000	196.600000	0.099513	8.209837	-155.732182	-147.522346	0.000004	0.000040	1.594454	1.946342	1.828044	1.000000
1967000	196.700000	0.097024	8.004474	-151.881622	-143.877147	0.000004	0.000040	1.599333	1.939710	1.825782	1.000000
1970000	197.000000	0.098461	8.123044	-150.763493	-142.640449	0.000004	0.000040	1.603221	1.948643	1.830849	1.000000
1971000	197.100000	0.101446	8.369318	-151.994585	-143.625266	0.000004	0.000040	1.615485	1.952739	1.837749	1.000000
1972000	197.200000	0.100582	8.298011	-152.745988	-144.447977	0.000004	0.000040	1.624441	1.952170	1.840792	1.000000
1973000	197.300000	0.100695	8.307361	-151.783297	-143.475936	0.000004	0.000040	1.627424	1.948014	1.839536	1.000000
1975000	197.500000	0.099919	8.243354	-153.700940	-145.457586	0.000004	0.000040	1.625756	1.943197	1.835728	1.000000
1977000	197.700000	0.100699	8.307643	-155.221734	-146.914092	0.000004	0.000040	1.619134	1.949274	1.836842	1.000000
1978000	197.800000	0.099167	8.181311	-155.176170	-146.994859	0.000004	0.000040	1.619728	1.957986	1.841903	1.000000
1979000	197.900000	0.098398	8.117847	-155.057838	-146.939991	0.000004	0.000040	1.626719	1.963169	1.847328	1.000000
1980000	198.000000	0.099190	8.183181	-153.295867	-145.112686	0.000004	0.000040	1.626155	1.965843	1.848889	1.000000
1981000	198.100000	0.099776	8.231527	-153.594608	-145.363082	0.000004	0.000040	1.615248	1.967378	1.846274	1.000000
1982000	198.200000	0.100804	8.316303	-154.491019	-146.174716	0.000004	0.000040	1.601766	1.966278	1.841251	1.000000
1983000	198.300000	0.101927	8.408974	-154.728795	-146.319821	0.000004	0.000040	1.589493	1.963536	1.835682	1.000000
1985000	198.500000	0.099940	8.245039	-153.742471	-145.497432	0.000004	0.000040	1.592300	1.954766	1.831921	1.000000
