Step	t	Current temperature	KineticEnergy	Potential Energy	Internal Energy	Pressure	Density	RgH	RgP	RgAll	Bond length Average
1913000	191.300000	0.097527	8.046011	-149.202965	-141.156954	0.000004	0.000040	1.702044	1.888245	1.861155	1.000000
1918000	191.800000	0.096952	7.998523	-152.219265	-144.220743	0.000004	0.000040	1.715603	1.873439	1.851811	1.000000
1920000	192.000000	0.097181	8.017457	-152.971151	-144.953694	0.000004	0.000040	1.718174	1.888781	1.860087	1.000000
1924000	192.400000	0.099488	8.207751	-150.485655	-142.277905	0.000004	0.000040	1.721261	1.879707	1.856466	1.000000
1926000	192.600000	0.100361	8.279784	-152.917208	-144.637424	0.000004	0.000040	1.707560	1.867443	1.843622	1.000000
1927000	192.700000	0.100948	8.328177	-154.260734	-145.932557	0.000004	0.000040	1.698920	1.871526	1.843906	1.000000
1928000	192.800000	0.097213	8.020078	-153.157503	-145.137425	0.000004	0.000040	1.693552	1.878192	1.846581	1.000000
1930000	193.000000	0.099794	8.233015	-150.888537	-142.655523	0.000004	0.000040	1.705434	1.884416	1.853326	1.000000
1931000	193.100000	0.098516	8.127604	-149.655974	-141.528369	0.000004	0.000040	1.710052	1.886534	1.855295	1.000000
1932000	193.200000	0.102035	8.417908	-149.108278	-140.690370	0.000004	0.000040	1.707075	1.891124	1.855932	1.000000
1934000	193.400000	0.097729	8.062670	-150.829151	-142.766482	0.000004	0.000040	1.701039	1.889111	1.852495	1.000000
1935000	193.500000	0.098884	8.157933	-150.291868	-142.133934	0.000004	0.000040	1.708309	1.878603	1.849559	1.000000
1937000	193.700000	0.099383	8.199132	-150.255375	-142.056243	0.000004	0.000040	1.733661	1.883636	1.863536	1.000000
1938000	193.800000	0.100890	8.323436	-150.907771	-142.584335	0.000004	0.000040	1.737348	1.887557	1.866665	1.000000
1940000	194.000000	0.102331	8.442286	-153.217221	-144.774935	0.000004	0.000040	1.730472	1.871967	1.852628	1.000000
1941000	194.100000	0.097761	8.065249	-154.245526	-146.180277	0.000004	0.000040	1.716603	1.861592	1.840764	1.000000
1942000	194.200000	0.097914	8.077865	-151.157011	-143.079146	0.000004	0.000040	1.701989	1.853500	1.829232	1.000000
1943000	194.300000	0.103745	8.558981	-153.358023	-144.799041	0.000004	0.000040	1.692779	1.858796	1.827080	1.000000
1944000	194.400000	0.097854	8.072933	-152.460892	-144.387959	0.000004	0.000040	1.689458	1.870399	1.832469	1.000000
1945000	194.500000	0.096045	7.923673	-150.666445	-142.742773	0.000004	0.000040	1.691541	1.881677	1.841354	1.000000
1947000	194.700000	0.101018	8.333961	-149.217316	-140.883355	0.000004	0.000040	1.702333	1.903824	1.860568	1.000000
1949000	194.900000	0.098880	8.157599	-150.304785	-142.147186	0.000004	0.000040	1.700970	1.900129	1.859112	1.000000
1951000	195.100000	0.101188	8.347992	-149.963737	-141.615744	0.000004	0.000040	1.709915	1.891555	1.855221	1.000000
1956000	195.600000	0.095775	7.901455	-150.867592	-142.966137	0.000004	0.000040	1.681751	1.887687	1.843383	1.000000
1957000	195.700000	0.103821	8.565216	-151.137174	-142.571958	0.000004	0.000040	1.676112	1.886026	1.840054	1.000000
1958000	195.800000	0.100061	8.255058	-153.164178	-144.909120	0.000004	0.000040	1.679624	1.888345	1.842939	1.000000
1960000	196.000000	0.098722	8.144606	-150.717807	-142.573201	0.000004	0.000040	1.688958	1.882912	1.845046	1.000000
1961000	196.100000	0.103142	8.509179	-150.538123	-142.028944	0.000004	0.000040	1.691622	1.882772	1.847224	1.000000
1964000	196.400000	0.101324	8.359190	-152.469760	-144.110570	0.000004	0.000040	1.684914	1.887460	1.848699	1.000000
1967000	196.700000	0.102446	8.451815	-150.228462	-141.776647	0.000004	0.000040	1.660648	1.889607	1.841982	1.000000
1968000	196.800000	0.097522	8.045544	-150.229804	-142.184260	0.000004	0.000040	1.669843	1.899245	1.850067	1.000000
1969000	196.900000	0.098320	8.111437	-148.793278	-140.681842	0.000004	0.000040	1.682739	1.911456	1.862149	1.000000
1973000	197.300000	0.102159	8.428152	-149.814937	-141.386785	0.000004	0.000040	1.687875	1.910059	1.862068	1.000000
1976000	197.600000	0.099719	8.226797	-150.432199	-142.205402	0.000004	0.000040	1.672676	1.896508	1.850536	1.000000
1978000	197.800000	0.099968	8.247379	-149.577730	-141.330352	0.000004	0.000040	1.687667	1.900852	1.860085	1.000000
1983000	198.300000	0.100163	8.263435	-152.495712	-144.232278	0.000004	0.000040	1.675640	1.875802	1.839948	1.000000
1989000	198.900000	0.101910	8.407585	-151.893151	-143.485566	0.000004	0.000040	1.649573	1.889438	1.836242	1.000000
1990000	199.000000	0.099296	8.191890	-152.753578	-144.561687	0.000004	0.000040	1.654144	1.893838	1.841676	1.000000
1991000	199.100000	0.098556	8.130892	-151.714951	-143.584059	0.000004	0.000040	1.665523	1.890582	1.845194	1.000000
1996000	199.600000	0.099278	8.190399	-150.614882	-142.424484	0.000004	0.000040	1.665622	1.916327	1.862240	1.000000
1998000	199.800000	0.101083	8.339323	-150.545227	-142.205904	0.000004	0.000040	1.671644	1.909292	1.859605	1.000000
2005000	200.500000	0.100499	8.291160	-150.342860	-142.051699	0.000004	0.000040	1.675322	1.895660	1.855837	1.000000
2008000	200.800000	0.102050	8.419156	-149.281561	-140.862404	0.000004	0.000040	1.667988	1.912090	1.860308	1.000000
2010000	201.000000	0.098116	8.094557	-149.360663	-141.266106	0.000004	0.000040	1.672918	1.912938	1.862423	1.000000
2011000	201.100000	0.102908	8.489883	-149.935515	-141.445632	0.000004	0.000040	1.675338	1.911764	1.861771	1.000000
2014000	201.400000	0.100097	8.258016	-152.169347	-143.911331	0.000004	0.000040	1.682817	1.909896	1.862346	1.000000
2019000	201.900000	0.098969	8.164966	-152.493633	-144.328667	0.000004	0.000040	1.677795	1.868403	1.832367	1.000000
2020000	202.000000	0.101617	8.383363	-153.287432	-144.904068	0.000004	0.000040	1.676746	1.864607	1.829328	1.000000
2024000	202.400000	0.100712	8.308740	-149.328919	-141.020179	0.000004	0.000040	1.699222	1.904523	1.864082	1.000000
2025000	202.500000	0.099548	8.212722	-149.590853	-141.378132	0.000004	0.000040	1.700575	1.907628	1.866697	1.000000
2028000	202.800000	0.096032	7.922630	-149.444854	-141.522224	0.000004	0.000040	1.692986	1.895891	1.857116	1.000000
2029000	202.900000	0.100892	8.323566	-149.975068	-141.651502	0.000004	0.000040	1.692202	1.897188	1.858014	1.000000
2030000	203.000000	0.098435	8.120901	-149.490691	-141.369790	0.000004	0.000040	1.694444	1.896196	1.858234	1.000000
2032000	203.200000	0.098593	8.133892	-150.833045	-142.699153	0.000004	0.000040	1.677669	1.892713	1.849503	1.000000
2034000	203.400000	0.099644	8.220613	-152.185774	-143.965161	0.000004	0.000040	1.649706	1.889581	1.835398	1.000000
2035000	203.500000	0.100285	8.273489	-151.737491	-143.464001	0.000004	0.000040	1.656837	1.883857	1.833709	1.000000
2037000	203.700000	0.100717	8.309113	-152.954643	-144.645531	0.000004	0.000040	1.672975	1.871659	1.832189	1.000000
2039000	203.900000	0.101250	8.353115	-153.173730	-144.820616	0.000004	0.000040	1.664429	1.869890	1.827687	1.000000
2040000	204.000000	0.097190	8.018139	-152.395254	-144.377115	0.000004	0.000040	1.671871	1.866740	1.826846	1.000000
2041000	204.100000	0.099866	8.238928	-150.606959	-142.368031	0.000004	0.000040	1.675445	1.868335	1.828479	1.000000
2045000	204.500000	0.100223	8.268390	-150.956653	-142.688262	0.000004	0.000040	1.693954	1.878874	1.843623	1.000000
2046000	204.600000	0.101120	8.342373	-151.154327	-142.811954	0.000004	0.000040	1.681358	1.879430	1.840533	1.000000
2047000	204.700000	0.103003	8.497759	-152.181898	-143.684138	0.000004	0.000040	1.679563	1.878322	1.838680	1.000000
2048000	204.800000	0.098564	8.131539	-152.768152	-144.636613	0.000004	0.000040	1.687521	1.878337	1.840675	1.000000
2049000	204.900000	0.098861	8.156046	-151.967003	-143.810957	0.000004	0.000040	1.691375	1.879571	1.842942	1.000000
2052000	205.200000	0.096409	7.953758	-149.089473	-141.135715	0.000004	0.000040	1.681833	1.859210	1.829045	1.000000
2054000	205.400000	0.101073	8.338524	-151.521754	-143.183230	0.000004	0.000040	1.671060	1.862558	1.825531	1.000000
2057000	205.700000	0.099932	8.244414	-152.049087	-143.804673	0.000004	0.000040	1.666282	1.874602	1.829357	1.000000
2058000	205.800000	0.102662	8.469644	-153.415096	-144.945452	0.000004	0.000040	1.666377	1.875842	1.828805	1.000000
2060000	206.000000	0.100713	8.308826	-152.506049	-144.197223	0.000004	0.000040	1.659825	1.886544	1.832997	1.000000
2063000	206.300000	0.099026	8.169681	-150.474129	-142.304448	0.000004	0.000040	1.685908	1.898197	1.851129	1.000000
2066000	206.600000	0.099709	8.225970	-150.976094	-142.750124	0.000004	0.000040	1.686460	1.874096	1.834412	1.000000
2070000	207.000000	0.100772	8.313663	-150.044887	-141.731224	0.000004	0.000040	1.657346	1.904341	1.844633	1.000000
2071000	207.100000	0.098934	8.162062	-148.792251	-140.630189	0.000004	0.000040	1.667454	1.905017	1.848711	1.000000
2073000	207.300000	0.098147	8.097098	-149.710764	-141.613666	0.000004	0.000040	1.686102	1.900453	1.850526	1.000000
2075000	207.500000	0.098779	8.149286	-149.167372	-141.018086	0.000004	0.000040	1.670029	1.915274	1.852318	1.000000
2076000	207.600000	0.101510	8.374558	-150.224956	-141.850398	0.000004	0.000040	1.668518	1.919957	1.855246	1.000000
2077000	207.700000	0.098469	8.123679	-149.882592	-141.758913	0.000004	0.000040	1.670089	1.916538	1.854957	1.000000
2078000	207.800000	0.099678	8.223395	-148.893675	-140.670279	0.000004	0.000040	1.667726	1.907436	1.849689	1.000000
2080000	208.000000	0.099968	8.247396	-149.443324	-141.195928	0.000004	0.000040	1.664621	1.891311	1.839871	1.000000
2082000	208.200000	0.101225	8.351068	-150.747960	-142.396893	0.000004	0.000040	1.677728	1.896546	1.846115	1.000000
2083000	208.300000	0.100315	8.275997	-151.573354	-143.297357	0.000004	0.000040	1.692740	1.895465	1.851160	1.000000
2086000	208.600000	0.097555	8.048289	-152.948966	-144.900677	0.000004	0.000040	1.659637	1.894033	1.839588	1.000000
2088000	208.800000	0.103125	8.507809	-153.287588	-144.779778	0.000004	0.000040	1.659614	1.901481	1.843734	1.000000
2092000	209.200000	0.100022	8.251841	-152.748896	-144.497055	0.000004	0.000040	1.670901	1.891918	1.844550	1.000000
2093000	209.300000	0.099382	8.198977	-151.307448	-143.108470	0.000004	0.000040	1.658452	1.890799	1.838826	1.000000
2096000	209.600000	0.097656	8.056639	-153.036953	-144.980314	0.000004	0.000040	1.654569	1.886737	1.836982	1.000000
2097000	209.700000	0.097809	8.069252	-151.979105	-143.909854	0.000004	0.000040	1.655930	1.883564	1.834902	1.000000
2098000	209.800000	0.100241	8.269861	-152.653725	-144.383864	0.000004	0.000040	1.656786	1.883469	1.835305	1.000000
2099000	209.900000	0.099149	8.179811	-150.899221	-142.719410	0.000004	0.000040	1.659361	1.883562	1.836722	1.000000
2100000	210.000000	0.101196	8.348704	-151.353572	-143.004868	0.000004	0.000040	1.657083	1.887999	1.837726	1.000000
2103000	210.300000	0.097691	8.059520	-150.159479	-142.099960	0.000004	0.000040	1.659321	1.885793	1.835557	1.000000
2107000	210.700000	0.097489	8.042869	-150.995058	-142.952189	0.000004	0.000040	1.676202	1.890200	1.844426	1.000000
2111000	211.100000	0.101832	8.401104	-152.677049	-144.275945	0.000004	0.000040	1.676504	1.894773	1.845600	1.000000
2112000	211.200000	0.099111	8.176680	-154.367646	-146.190966	0.000004	0.000040	1.680936	1.882655	1.839064	1.000000
2113000	211.300000	0.097270	8.024747	-153.025016	-145.000269	0.000004	0.000040	1.679281	1.870268	1.830332	1.000000
2115000	211.500000	0.103497	8.538539	-153.242588	-144.704049	0.000004	0.000040	1.679713	1.874426	1.834072	1.000000
2116000	211.600000	0.096075	7.926212	-152.262923	-144.336711	0.000004	0.000040	1.685216	1.878631	1.839103	1.000000
2117000	211.700000	0.100722	8.309549	-149.912210	-141.602662	0.000004	0.000040	1.692447	1.871331	1.837767	1.000000
2118000	211.800000	0.099156	8.180389	-150.737361	-142.556972	0.000004	0.000040	1.705115	1.856136	1.834061	1.000000
2120000	212.000000	0.101849	8.402540	-150.426289	-142.023749	0.000004	0.000040	1.711394	1.858935	1.838255	1.000000
2121000	212.100000	0.101462	8.370649	-152.211580	-143.840931	0.000004	0.000040	1.703219	1.875645	1.844912	1.000000
2122000	212.200000	0.096999	8.002438	-151.701607	-143.699169	0.000004	0.000040	1.691628	1.889238	1.848909	1.000000
2123000	212.300000	0.103749	8.559317	-153.548969	-144.989652	0.000004	0.000040	1.692518	1.889866	1.850094	1.000000
2124000	212.400000	0.096444	7.956590	-151.751533	-143.794943	0.000004	0.000040	1.695868	1.880812	1.846890	1.000000
2125000	212.500000	0.100412	8.284016	-151.855116	-143.571100	0.000004	0.000040	1.692370	1.872473	1.840901	1.000000
2128000	212.800000	0.096948	7.998219	-153.446271	-145.448052	0.000004	0.000040	1.684147	1.872798	1.837085	1.000000
2129000	212.900000	0.100556	8.295886	-153.531332	-145.235446	0.000004	0.000040	1.680035	1.875026	1.836539	1.000000
2130000	213.000000	0.099087	8.174639	-151.648583	-143.473944	0.000004	0.000040	1.680713	1.873914	1.836445	1.000000
2131000	213.100000	0.100818	8.317484	-152.213259	-143.895775	0.000004	0.000040	1.689918	1.867459	1.837252	1.000000
2134000	213.400000	0.102955	8.493805	-150.608653	-142.114848	0.000004	0.000040	1.680000	1.848074	1.821700	1.000000
2135000	213.500000	0.100753	8.312159	-151.744965	-143.432806	0.000004	0.000040	1.686259	1.848470	1.824147	1.000000
2136000	213.600000	0.100856	8.320599	-152.793121	-144.472523	0.000004	0.000040	1.692800	1.851935	1.829073	1.000000
2139000	213.900000	0.099403	8.200752	-150.943549	-142.742798	0.000004	0.000040	1.674208	1.864632	1.831268	1.000000
2140000	214.000000	0.099890	8.240944	-151.146822	-142.905879	0.000004	0.000040	1.669666	1.866169	1.830286	1.000000
2143000	214.300000	0.099609	8.217762	-150.956589	-142.738826	0.000004	0.000040	1.679377	1.882659	1.842088	1.000000
2146000	214.600000	0.097448	8.039500	-151.394768	-143.355268	0.000004	0.000040	1.691549	1.878688	1.841939	1.000000
2148000	214.800000	0.104305	8.605157	-152.373498	-143.768340	0.000004	0.000040	1.687945	1.876598	1.838488	1.000000
2150000	215.000000	0.097286	8.026065	-153.529005	-145.502940	0.000004	0.000040	1.680176	1.883046	1.840529	1.000000
2154000	215.400000	0.098220	8.103190	-151.057912	-142.954722	0.000004	0.000040	1.663429	1.895411	1.840662	1.000000
2155000	215.500000	0.102502	8.456441	-151.883832	-143.427391	0.000004	0.000040	1.663790	1.905039	1.846508	1.000000
2159000	215.900000	0.097221	8.020759	-151.798412	-143.777653	0.000004	0.000040	1.690331	1.906081	1.856496	1.000000
2162000	216.200000	0.100660	8.304450	-152.846586	-144.542136	0.000004	0.000040	1.686254	1.900133	1.851725	1.000000
2164000	216.400000	0.100902	8.324421	-153.300229	-144.975809	0.000004	0.000040	1.696810	1.890336	1.849474	1.000000
2165000	216.500000	0.099539	8.211960	-153.168831	-144.956871	0.000004	0.000040	1.691186	1.885053	1.844772	1.000000
2166000	216.600000	0.101656	8.386633	-153.939475	-145.552842	0.000004	0.000040	1.687092	1.877239	1.839318	1.000000
2173000	217.300000	0.099621	8.218757	-152.540290	-144.321533	0.000004	0.000040	1.713136	1.876629	1.850155	1.000000
2175000	217.500000	0.101146	8.344504	-153.761464	-145.416960	0.000004	0.000040	1.714713	1.882516	1.854703	1.000000
2176000	217.600000	0.098678	8.140974	-154.322906	-146.181932	0.000004	0.000040	1.715067	1.887603	1.857958	1.000000
2178000	217.800000	0.100334	8.277562	-150.661629	-142.384067	0.000004	0.000040	1.701778	1.892411	1.855203	1.000000
2179000	217.900000	0.101674	8.388116	-151.049869	-142.661753	0.000004	0.000040	1.697970	1.893583	1.854035	1.000000
2180000	218.000000	0.099954	8.246211	-152.410979	-144.164768	0.000004	0.000040	1.702465	1.891029	1.853790	1.000000
2181000	218.100000	0.101575	8.379967	-153.987569	-145.607602	0.000004	0.000040	1.705786	1.887297	1.853312	1.000000
2182000	218.200000	0.098757	8.147430	-153.056518	-144.909088	0.000004	0.000040	1.700764	1.884713	1.850341	1.000000
2185000	218.500000	0.098703	8.143007	-152.893421	-144.750414	0.000004	0.000040	1.712583	1.882100	1.851434	1.000000
2186000	218.600000	0.092895	7.663874	-150.267187	-142.603313	0.000004	0.000040	1.726928	1.886342	1.859358	1.000000
2188000	218.800000	0.103045	8.501175	-149.968516	-141.467341	0.000004	0.000040	1.744218	1.896464	1.870369	1.000000
2191000	219.100000	0.097902	8.076926	-152.949400	-144.872474	0.000004	0.000040	1.696373	1.874668	1.839073	1.000000
2193000	219.300000	0.099045	8.171176	-151.618244	-143.447068	0.000004	0.000040	1.681479	1.880811	1.839583	1.000000
2194000	219.400000	0.100565	8.296586	-152.612381	-144.315794	0.000004	0.000040	1.691307	1.894013	1.852434	1.000000
2198000	219.800000	0.100775	8.313973	-152.660310	-144.346337	0.000004	0.000040	1.666876	1.915328	1.853566	1.000000
2199000	219.900000	0.103573	8.544792	-152.898867	-144.354075	0.000004	0.000040	1.669178	1.915158	1.853631	1.000000
2203000	220.300000	0.101074	8.338640	-152.213926	-143.875286	0.000004	0.000040	1.680267	1.909901	1.856784	1.000000
2204000	220.400000	0.098757	8.147418	-152.468726	-144.321308	0.000004	0.000040	1.669540	1.907969	1.850853	1.000000
2207000	220.700000	0.098119	8.094795	-152.832507	-144.737712	0.000004	0.000040	1.681140	1.900209	1.851101	1.000000
2208000	220.800000	0.097185	8.017800	-151.364701	-143.346901	0.000004	0.000040	1.691806	1.902190	1.857582	1.000000
2209000	220.900000	0.102192	8.430860	-151.883229	-143.452369	0.000004	0.000040	1.702414	1.901764	1.861709	1.000000
2213000	221.300000	0.098283	8.108371	-152.677696	-144.569324	0.000004	0.000040	1.690611	1.895005	1.853176	1.000000
2214000	221.400000	0.098274	8.107582	-150.559463	-142.451881	0.000004	0.000040	1.693915	1.892466	1.852982	1.000000
2219000	221.900000	0.103114	8.506888	-152.826632	-144.319743	0.000004	0.000040	1.687639	1.870873	1.836958	1.000000
2221000	222.100000	0.097266	8.024466	-153.789820	-145.765355	0.000004	0.000040	1.683869	1.867250	1.831974	1.000000
2222000	222.200000	0.098144	8.096854	-150.657745	-142.560891	0.000004	0.000040	1.685088	1.874613	1.836609	1.000000
2225000	222.500000	0.101660	8.386979	-152.654166	-144.267187	0.000004	0.000040	1.702516	1.887903	1.850536	1.000000
2227000	222.700000	0.102980	8.495812	-154.097478	-145.601666	0.000004	0.000040	1.689556	1.886329	1.844018	1.000000
2228000	222.800000	0.098959	8.164143	-153.167297	-145.003154	0.000004	0.000040	1.684581	1.894141	1.847355	1.000000
2229000	222.900000	0.099234	8.186824	-151.454634	-143.267810	0.000004	0.000040	1.685623	1.901177	1.853138	1.000000
2231000	223.100000	0.099662	8.222108	-153.449747	-145.227639	0.000004	0.000040	1.696727	1.917334	1.868936	1.000000
2232000	223.200000	0.097797	8.068269	-151.066887	-142.998619	0.000004	0.000040	1.697110	1.918756	1.869505	1.000000
2233000	223.300000	0.100578	8.297653	-150.682546	-142.384893	0.000004	0.000040	1.693508	1.917398	1.867353	1.000000
2234000	223.400000	0.099737	8.228331	-149.243617	-141.015286	0.000004	0.000040	1.686851	1.917288	1.865210	1.000000
2236000	223.600000	0.103576	8.545024	-150.388830	-141.843806	0.000004	0.000040	1.689738	1.926081	1.870750	1.000000
2237000	223.700000	0.097708	8.060945	-150.184630	-142.123685	0.000004	0.000040	1.701523	1.929010	1.876501	1.000000
2239000	223.900000	0.099154	8.180224	-149.828349	-141.648125	0.000004	0.000040	1.718843	1.937121	1.886970	1.000000
2244000	224.400000	0.102273	8.437560	-154.306517	-145.868958	0.000004	0.000040	1.673843	1.901146	1.850201	1.000000
2246000	224.600000	0.099295	8.191870	-152.745277	-144.553407	0.000004	0.000040	1.668679	1.899919	1.848984	1.000000
2247000	224.700000	0.099802	8.233678	-153.392708	-145.159030	0.000004	0.000040	1.678407	1.904906	1.855169	1.000000
2248000	224.800000	0.099471	8.206393	-152.767765	-144.561372	0.000004	0.000040	1.688842	1.906600	1.859214	1.000000
2249000	224.900000	0.095966	7.917188	-150.674328	-142.757140	0.000004	0.000040	1.694171	1.902701	1.858580	1.000000
2253000	225.300000	0.098202	8.101667	-150.690071	-142.588404	0.000004	0.000040	1.713016	1.895338	1.862862	1.000000
2257000	225.700000	0.101210	8.349821	-151.182693	-142.832873	0.000004	0.000040	1.678788	1.888275	1.846957	1.000000
2261000	226.100000	0.098516	8.127542	-152.877855	-144.750312	0.000004	0.000040	1.661953	1.888248	1.842092	1.000000
2262000	226.200000	0.099513	8.209808	-151.927237	-143.717428	0.000004	0.000040	1.670775	1.891503	1.846522	1.000000
2265000	226.500000	0.100924	8.326237	-150.624862	-142.298625	0.000004	0.000040	1.683954	1.917394	1.864492	1.000000
2266000	226.600000	0.100607	8.300101	-149.814839	-141.514738	0.000004	0.000040	1.685220	1.921615	1.868505	1.000000
2268000	226.800000	0.099512	8.209714	-151.770926	-143.561211	0.000004	0.000040	1.704321	1.907784	1.867960	1.000000
2272000	227.200000	0.099796	8.233191	-152.302877	-144.069686	0.000004	0.000040	1.683112	1.871452	1.838944	1.000000
2275000	227.500000	0.101032	8.335124	-152.983537	-144.648413	0.000004	0.000040	1.717361	1.874523	1.852566	1.000000
2277000	227.700000	0.099301	8.192364	-152.770837	-144.578473	0.000004	0.000040	1.715706	1.857616	1.839106	1.000000
2279000	227.900000	0.096754	7.982217	-150.573875	-142.591657	0.000004	0.000040	1.700272	1.866901	1.837993	1.000000
2280000	228.000000	0.101158	8.345508	-152.341728	-143.996219	0.000004	0.000040	1.699106	1.874948	1.843223	1.000000
2285000	228.500000	0.100066	8.255425	-152.639053	-144.383628	0.000004	0.000040	1.694165	1.904821	1.859488	1.000000
2286000	228.600000	0.100403	8.283211	-152.326586	-144.043375	0.000004	0.000040	1.691109	1.909635	1.862406	1.000000
2288000	228.800000	0.099720	8.226866	-149.550014	-141.323148	0.000004	0.000040	1.689743	1.914963	1.867899	1.000000
2290000	229.000000	0.097176	8.017020	-152.872201	-144.855182	0.000004	0.000040	1.699438	1.912858	1.869985	1.000000
2291000	229.100000	0.101894	8.406220	-151.514526	-143.108306	0.000004	0.000040	1.697228	1.910068	1.866814	1.000000
2292000	229.200000	0.098533	8.129004	-151.809353	-143.680349	0.000004	0.000040	1.685506	1.908713	1.860658	1.000000
2294000	229.400000	0.100165	8.263651	-152.132217	-143.868566	0.000004	0.000040	1.667799	1.899336	1.846622	1.000000
2296000	229.600000	0.098953	8.163600	-152.863317	-144.699717	0.000004	0.000040	1.673073	1.898904	1.850602	1.000000
2297000	229.700000	0.100414	8.284148	-153.621698	-145.337550	0.000004	0.000040	1.673668	1.895909	1.848822	1.000000
2298000	229.800000	0.100594	8.299020	-153.071788	-144.772769	0.000004	0.000040	1.674504	1.886943	1.842880	1.000000
2302000	230.200000	0.100790	8.315136	-152.407838	-144.092702	0.000004	0.000040	1.670062	1.861642	1.825765	1.000000
2304000	230.400000	0.099262	8.189150	-152.175290	-143.986140	0.000004	0.000040	1.677075	1.861673	1.830628	1.000000
2305000	230.500000	0.103509	8.539526	-153.115929	-144.576403	0.000004	0.000040	1.671668	1.865284	1.831198	1.000000
2306000	230.600000	0.099588	8.216028	-153.116748	-144.900720	0.000004	0.000040	1.666811	1.867863	1.829158	1.000000
2307000	230.700000	0.102533	8.458943	-153.857808	-145.398865	0.000004	0.000040	1.659132	1.872779	1.827525	1.000000
2309000	230.900000	0.098740	8.146073	-152.915500	-144.769426	0.000004	0.000040	1.656483	1.881682	1.829757	1.000000
2310000	231.000000	0.100673	8.305488	-153.020679	-144.715191	0.000004	0.000040	1.666735	1.886467	1.836716	1.000000
2311000	231.100000	0.100205	8.266938	-152.643460	-144.376521	0.000004	0.000040	1.679848	1.889885	1.844444	1.000000
2314000	231.400000	0.102389	8.447066	-152.138822	-143.691756	0.000004	0.000040	1.700355	1.889888	1.850919	1.000000
2317000	231.700000	0.097503	8.044036	-152.928444	-144.884407	0.000004	0.000040	1.671577	1.896945	1.845300	1.000000
2319000	231.900000	0.096508	7.961925	-151.942247	-143.980322	0.000004	0.000040	1.670726	1.885306	1.837813	1.000000
2320000	232.000000	0.104914	8.655444	-152.183798	-143.528353	0.000004	0.000040	1.671627	1.878229	1.834277	1.000000
2321000	232.100000	0.098627	8.136703	-153.280859	-145.144156	0.000004	0.000040	1.673020	1.872691	1.831538	1.000000
2322000	232.200000	0.103012	8.498526	-154.558791	-146.060265	0.000004	0.000040	1.675471	1.866103	1.828478	1.000000
2323000	232.300000	0.100007	8.250600	-154.318549	-146.067948	0.000004	0.000040	1.675844	1.863412	1.827123	1.000000
2325000	232.500000	0.099583	8.215597	-153.814157	-145.598560	0.000004	0.000040	1.684927	1.877810	1.840158	1.000000
2326000	232.600000	0.096429	7.955429	-151.931833	-143.976404	0.000004	0.000040	1.688180	1.887992	1.848013	1.000000
2327000	232.700000	0.103211	8.514934	-151.636484	-143.121550	0.000004	0.000040	1.684474	1.897385	1.852666	1.000000
2328000	232.800000	0.100338	8.277902	-152.166513	-143.888611	0.000004	0.000040	1.678979	1.902049	1.852603	1.000000
2329000	232.900000	0.099847	8.237402	-153.675111	-145.437709	0.000004	0.000040	1.676430	1.901733	1.850282	1.000000
2330000	233.000000	0.099315	8.193475	-153.205329	-145.011854	0.000004	0.000040	1.678179	1.900930	1.849681	1.000000
2331000	233.100000	0.100602	8.299672	-151.610622	-143.310950	0.000004	0.000040	1.683075	1.906657	1.854356	1.000000
2332000	233.200000	0.101865	8.403883	-153.256648	-144.852765	0.000004	0.000040	1.688082	1.915884	1.861814	1.000000
2335000	233.500000	0.098269	8.107203	-151.402359	-143.295157	0.000004	0.000040	1.683253	1.910141	1.858440	1.000000
2336000	233.600000	0.099276	8.190303	-152.109821	-143.919517	0.000004	0.000040	1.670263	1.909765	1.853625	1.000000
2337000	233.700000	0.100233	8.269263	-149.281075	-141.011811	0.000004	0.000040	1.660010	1.912923	1.851532	1.000000
2338000	233.800000	0.105469	8.701160	-151.756988	-143.055829	0.000004	0.000040	1.666320	1.913904	1.854210	1.000000
2341000	234.100000	0.101588	8.380989	-151.279846	-142.898857	0.000004	0.000040	1.686694	1.890084	1.845338	1.000000
2342000	234.200000	0.100090	8.257404	-152.422752	-144.165348	0.000004	0.000040	1.674872	1.881632	1.835293	1.000000
2343000	234.300000	0.101077	8.338843	-153.043865	-144.705022	0.000004	0.000040	1.674468	1.873005	1.830905	1.000000
2344000	234.400000	0.099071	8.173392	-153.041084	-144.867692	0.000004	0.000040	1.687445	1.868339	1.833887	1.000000
2347000	234.700000	0.096539	7.964495	-152.260244	-144.295750	0.000004	0.000040	1.683139	1.892655	1.847641	1.000000
2349000	234.900000	0.097949	8.080799	-151.385040	-143.304240	0.000004	0.000040	1.700297	1.881850	1.847467	1.000000
2353000	235.300000	0.100628	8.301822	-153.295472	-144.993650	0.000004	0.000040	1.697220	1.911107	1.862890	1.000000
2354000	235.400000	0.097663	8.057224	-151.730945	-143.673721	0.000004	0.000040	1.696989	1.910312	1.863058	1.000000
2361000	236.100000	0.097577	8.050140	-151.525543	-143.475402	0.000004	0.000040	1.709184	1.919732	1.870785	1.000000
2362000	236.200000	0.103013	8.498547	-152.823097	-144.324549	0.000004	0.000040	1.706647	1.921057	1.872113	1.000000
2365000	236.500000	0.100541	8.294665	-151.869664	-143.574999	0.000004	0.000040	1.695547	1.907106	1.861472	1.000000
